,type,weight,dataset,source,target,key,srcid,tgtid,etid
6826,ownership,0.880913,MC1,634ac4e7-12af-494f-95f5-cd853363525f,111795162,0,U1661,U0885,3
6827,partnership,0.8067684,MC1,HMS Montrose,d0123474-8425-4ab0-90d5-175920158638,0,U1663,U0092,4
6828,partnership,0.80649334,MC1,HMS Montrose,Montrose,0,U1663,U1665,4
6829,ownership,0.80264485,MC1,HMS Montrose,b8567859-bf54-49fd-8332-5775e19c65af,0,U1663,U3084,3
6830,membership,0.812075,MC1,80737369,John Gonzalez,0,U1664,U0207,2
6831,membership,0.88267976,MC1,80737369,HMS Medway,0,U1664,U1738,2
6832,membership,0.8658901,MC1,80737369,Caribbean,0,U1664,U3184,2
6833,membership,0.8516058,MC1,80737369,1dfb2440-85dc-4f0c-914f-e18498e6cd1b,0,U1664,U1739,2
6834,membership,0.87126446,MC1,80737369,Makayla Anderson,0,U1664,U1740,2
6835,ownership,0.9053821,MC1,80737369,91810266,0,U1664,U2829,3
6836,ownership,0.9235983,MC1,112156579,64338295,0,U1666,U1667,3
6837,ownership,0.9087965,MC1,112156579,81,0,U1666,U1668,3
6838,ownership,0.83101165,MC1,64338295,81,0,U1667,U1668,3
6839,ownership,0.87294424,MC1,81,64338295,0,U1668,U1667,3
6840,ownership,0.8221685,MC1,81,73921,0,U1668,U1669,3
6841,membership,0.8787308,MC1,81,Intrepid Navigators,0,U1668,U3248,2
6842,membership,0.902007,MC1,81,464454263,0,U1668,U1997,2
6843,membership,0.8460117,MC1,81,Energotrade Plus,0,U1668,U3247,2
6844,ownership,0.1756,MC1,81,l y S.A. de C.V. International,0,U1668,U3124,3
6845,membership,0.8093909,MC1,81,Fresh On Time Seafood,0,U1668,U3345,2
6846,membership,0.81243277,MC1,327277616,637608,0,U1671,U1672,2
6847,family_relationship,0.8288813,MC1,327277616,979893388,0,U1671,U0901,1
6848,membership,0.8433166,MC1,Benjamin Barton,637608,0,U1673,U1672,2
6849,ownership,0.83663994,MC1,Benjamin Barton,Ocean Fisheries Llc,0,U1673,U3126,3
6850,family_relationship,0.8800486,MC1,5337,637608,0,U1674,U1672,1
6851,ownership,0.8754726,MC1,6980,47249,0,U1675,U0570,3
6852,membership,0.90022355,MC1,6980,49729,0,U1675,U0663,2
6853,membership,0.93397474,MC1,6980,Estrella de Coral Ltd. Corporation Logistics,0,U1675,U3142,2
6854,membership,0.90698254,MC1,6980,06c85abe-f160-4a9f-bfb2-d58099a6be80,0,U1675,U2300,2
6855,membership,0.84631085,MC1,6980,William Lopez,0,U1675,U2869,2
6856,membership,0.8426502,MC1,6980,135338,0,U1675,U2867,2
6857,partnership,0.89766496,MC1,6980,Scott Medina,0,U1675,U0135,4
6858,partnership,0.81050247,MC1,6980,Warren Schwartz,0,U1675,U2870,4
6859,partnership,0.8564876,MC1,6980,MAT,0,U1675,U3346,4
6860,ownership,0.8053549,MC1,f85f009e-0fa0-403a-845e-64198883bf34,Faroe Islands Halibut A/S,0,U1676,U3347,3
6861,ownership,0.8443076,MC1,f85f009e-0fa0-403a-845e-64198883bf34,4562fe84-0188-47fd-8e27-67380da0079c,0,U1676,U1677,3
6862,ownership,0.8908116,MC1,Stephanie Brown,33118036,0,U1678,U1679,3
6863,ownership,0.8685113,MC1,Stephanie Brown,88813246,0,U1678,U1680,3
6864,ownership,0.84881586,MC1,33118036,88813246,0,U1679,U1680,3
6865,family_relationship,0.82576376,MC1,9238420,2673,0,U1682,U1579,1
6866,family_relationship,0.91160053,MC1,9238420,5383294,0,U1682,U1681,1
6867,membership,0.8041918,MC1,70109,15910405,0,U1683,U0255,2
6868,membership,0.83816695,MC1,70109,36351742-aff4-4df7-a495-1f1f2c94127a,0,U1683,U0215,2
6869,membership,0.9708719,MC1,underwater,operated vehicle,0,U1684,U1727,2
6870,family_relationship,0.88962305,MC1,underwater,png xi  Line,0,U1684,U0253,1
6871,membership,0.8606668,MC1,underwater,png xi  Line,1,U1684,U0253,2
6872,ownership,0.94762975,MC1,dbb07e32-a8f4-47d0-ae61-c2e9774e9284,Laura Hughes,0,U1688,U2084,3
6873,membership,0.9241243,MC1,dbb07e32-a8f4-47d0-ae61-c2e9774e9284,Amanda Dean,0,U1688,U2085,2
6874,membership,0.9192837,MC1,dbb07e32-a8f4-47d0-ae61-c2e9774e9284,382825160,0,U1688,U2083,2
6875,membership,0.8885715,MC1,13249468,341411,0,U1689,U0008,2
6876,membership,0.86858326,MC1,13249468,Cutter,0,U1689,U0203,2
6877,membership,0.9098033,MC1,Debbie Kelley,7670,0,U1692,U0552,2
6878,ownership,0.8676584,MC1,Debbie Kelley,77,0,U1692,U1693,3
6879,family_relationship,0.80482066,MC1,Debbie Kelley,Eric Hanson,0,U1692,U1694,1
6880,membership,0.8489863,MC1,77,Eric Hanson,0,U1693,U1694,2
6881,family_relationship,0.82131624,MC1,Joshua Haynes,David Santiago,0,U1695,U2734,1
6882,membership,0.8061894,MC1,682313,7023,0,U1696,U0575,2
6883,family_relationship,0.88990116,MC1,682313,122245,0,U1696,U1281,1
6884,membership,0.80190784,MC1,682313,94361818,0,U1696,U1750,2
6885,membership,0.84885323,MC1,682313,15,0,U1696,U2966,2
6886,family_relationship,0.8850235,MC1,300,122245,0,U1697,U1281,1
6887,family_relationship,0.8597151,MC1,Krystal Foster,Roger Smith,0,U1698,U1699,1
6888,ownership,0.80922717,MC1,Krystal Foster,Faroe Islands Shrimp Shark,0,U1698,U0007,3
6889,membership,0.90872186,MC1,37992687,Tamil Nadu S.p.A.,0,U1700,U3128,2
6890,membership,0.80699253,MC1,37992687,nationalfisherman,0,U1700,U1701,2
6891,membership,0.8249434,MC1,303934,802113,0,U1703,U0642,2
6892,membership,0.8895711,MC1,303934,Heather Porter,0,U1703,U2051,2
6893,family_relationship,0.81842667,MC1,303934,df76b4cf-1019-4768-93cd-27122ef3bacc,0,U1703,U2268,1
6894,partnership,0.89558053,MC1,303934,png xi  Line,0,U1703,U0253,4
6895,membership,0.87022305,MC1,58877070,usa,0,U1705,U1706,2
6896,membership,0.8452451,MC1,58877070,oceana,0,U1705,U1707,2
6897,partnership,0.8664461,MC1,58877070,979893388,0,U1705,U0901,4
6898,membership,0.849562,MC1,usa,oceana,0,U1706,U1707,2
6899,membership,0.87294304,MC1,usa,979893388,0,U1706,U0901,2
6900,membership,0.8677315,MC1,oceana,979893388,0,U1707,U0901,2
6901,family_relationship,0.82425797,MC1,Blake Smith,42990314,0,U1708,U1709,1
6902,partnership,0.91295236,MC1,Blake Smith,2038650116,0,U1708,U3077,4
6903,family_relationship,0.82644343,MC1,Blake Smith,979893388,0,U1708,U0901,1
6904,partnership,0.83785564,MC1,42990314,2038650116,0,U1709,U3077,4
6905,partnership,0.8698547,MC1,1338687,507684,0,U1710,U1711,4
6906,membership,0.88673615,MC1,1338687,ams.usda,0,U1710,U1712,2
6907,membership,0.8478144,MC1,507684,ams.usda,0,U1711,U1712,2
6908,family_relationship,0.82059205,MC1,1765605,122245,0,U1713,U1281,1
6909,membership,0.844001,MC1,âpoachedâ,903311212,0,U1717,U1481,2
6910,partnership,0.8772193,MC1,34757443,Stacy Castillo,0,U1719,U1718,4
6911,partnership,0.8251045,MC1,34757443,watercraft,0,U1719,U1552,4
6912,membership,0.8184232,MC1,34757443,David Wilson,0,U1719,U1721,2
6913,family_relationship,0.83557147,MC1,34757443,Ocean Fisheries Llc,0,U1719,U3126,1
6914,ownership,0.8236266,MC1,Matthew Mack,34757443,0,U1720,U1719,3
6915,family_relationship,0.87092006,MC1,Matthew Mack,David Wilson,0,U1720,U1721,1
6916,family_relationship,0.84072787,MC1,Matthew Mack,f205ff1a-8798-48b7-b535-ad87b9756220,0,U1720,U1722,1
6917,membership,0.8714649,MC1,f205ff1a-8798-48b7-b535-ad87b9756220,Rama Overseas,0,U1722,U3189,2
6918,partnership,0.80817825,MC1,1a2ebb93-1c85-4f40-abb1-cff639788678,1,0,U1723,U0040,4
6919,family_relationship,0.8878389,MC1,âAccept Allâ,Barco de Plata Ltd Logistics,0,U1724,U3196,1
6920,ownership,0.8363821,MC1,Zachary Blackburn,Ocean Fisheries Llc,0,U1726,U3126,3
6921,family_relationship,0.9462408,MC1,Robert Goodman,Daniel Wood,0,U1729,U1096,1
6922,family_relationship,0.8740182,MC1,Mary Durham,Brenda Cox,0,U1731,U3055,1
6923,family_relationship,0.901766,MC1,Mary Durham,Samantha Manning,0,U1731,U3075,1
6924,membership,0.84488374,MC1,Mary Durham,SeaSpray Wave SRL Solutions,0,U1731,U3125,2
6925,family_relationship,0.9279914,MC1,Anna Kelly,Clifford Sherman,0,U1732,U1733,1
6926,ownership,0.8412085,MC1,59600,733,0,U1736,U0269,3
6927,ownership,0.9260202,MC1,59600,1576352,0,U1736,U1735,3
6928,membership,0.87459683,MC1,1dfb2440-85dc-4f0c-914f-e18498e6cd1b,Makayla Anderson,0,U1739,U1740,2
6929,ownership,0.84285486,MC1,1dfb2440-85dc-4f0c-914f-e18498e6cd1b,Kevin Moreno,0,U1739,U1742,3
6930,ownership,0.8537013,MC1,Makayla Anderson,1dfb2440-85dc-4f0c-914f-e18498e6cd1b,0,U1740,U1739,3
6931,membership,0.84879535,MC1,Makayla Anderson,92a375a3-0c31-494e-9a56-eeabe3750d90,0,U1740,U1741,2
6932,membership,0.81223625,MC1,Makayla Anderson,979893388,0,U1740,U0901,2
6933,membership,0.81285244,MC1,34285153,Talleyâs,0,U1743,U1744,2
6934,membership,0.853483,MC1,34285153,Brittany Ryan,0,U1743,U1745,2
6935,membership,0.8544097,MC1,Talleyâs,Dana Knapp,0,U1744,U1746,2
6936,membership,0.820416,MC1,Talleyâs,Ocean Fisheries Llc,0,U1744,U3126,2
6937,partnership,0.8565168,MC1,95743666,86117,0,U1748,U1749,4
6938,ownership,0.8475688,MC1,94361818,805275,0,U1750,U2967,3
6939,membership,0.80196935,MC1,40974,Talleyâs,0,U1751,U1744,2
6940,membership,0.8576272,MC1,40974,Dana Knapp,0,U1751,U1746,2
6941,ownership,0.83579475,MC1,40974,86117,0,U1751,U1749,3
6942,membership,0.9389265,MC1,Diao yu bi sai Tidal BV Export,Dana Knapp,0,U1752,U1746,2
6943,family_relationship,0.8675428,MC1,Diao yu bi sai Tidal BV Export,Andrew Gamble,0,U1752,U0994,1
6944,membership,0.8992519,MC1,74505,Joshua Roberts,0,U1754,U1755,2
6945,membership,0.89503145,MC1,74505,Denise Moore,0,U1754,U1756,2
6946,family_relationship,0.9070216,MC1,Joshua Roberts,Denise Moore,0,U1755,U1756,1
6947,family_relationship,0.872007,MC1,Christina Abbott,Lisa Castaneda,0,U1759,U1758,1
6948,family_relationship,0.95816237,MC1,Christina Abbott,Amanda Mckenzie,0,U1759,U0131,1
6949,membership,0.80191934,MC1,4657860,979893388,0,U1760,U0901,2
6950,family_relationship,0.88927704,MC1,519443204,3394552,0,U1761,U1762,1
6951,family_relationship,0.89111936,MC1,519443204,15910405,0,U1761,U0255,1
6952,family_relationship,0.8757332,MC1,3394552,15910405,0,U1762,U0255,1
6953,family_relationship,0.89757824,MC1,Brittany Kane,Marsâ,0,U1764,U1765,1
6954,family_relationship,0.80944085,MC1,Brittany Kane,bd16ff21-2da0-4ad7-8aec-d04a28b61277,0,U1764,U1766,1
6955,family_relationship,0.8153456,MC1,Marsâ,bd16ff21-2da0-4ad7-8aec-d04a28b61277,0,U1765,U1766,1
6956,family_relationship,0.8670803,MC1,past yearâs,Arctic,0,U1767,U3276,1
6957,membership,0.8868583,MC1,whales,Michelle Campbell,0,U1768,U1769,2
6958,membership,0.8847173,MC1,whales,oceanâs,0,U1768,U0953,2
6959,membership,0.8722055,MC1,whales,Image ArtTower,0,U1768,U3297,2
6960,family_relationship,0.8972104,MC1,39995740,Haryana s Co Transit,0,U1770,U3241,1
6961,family_relationship,0.8560791,MC1,39995740,f21800ca-b3c9-404b-8438-3d75ea84c409,0,U1770,U0204,1
6962,family_relationship,0.8703267,MC1,Zachary Mclean,Anthony Mendez,0,U1772,U1773,1
6963,partnership,0.9451036,MC1,806,903311212,0,U1774,U1481,4
6964,partnership,0.806834,MC1,806,png xi  Line,0,U1774,U0253,4
6965,ownership,0.93455464,MC1,Hubble,event,0,U1775,U1776,3
6966,family_relationship,0.8189105,MC1,Launch Loversâ,Andrea Gibson,0,U1777,U0122,1
6967,ownership,0.8483454,MC1,cd2685a2-fce5-49ee-8ca7-b9faa081d190,LC,0,U1778,U1779,3
6968,ownership,0.8354406,MC1,cd2685a2-fce5-49ee-8ca7-b9faa081d190,49494,0,U1778,U0143,3
6969,family_relationship,0.86477214,MC1,cd2685a2-fce5-49ee-8ca7-b9faa081d190,23,0,U1778,U2772,1
6970,ownership,0.83694214,MC1,LC,49494,0,U1779,U0143,3
6971,partnership,0.82885784,MC1,Spaceflight,93,0,U1780,U1781,4
6972,partnership,0.8350633,MC1,Spaceflight,e95a9547-3611-4e86-adbe-9aa55dbff21f,0,U1780,U1782,4
6973,partnership,0.8856234,MC1,93,e95a9547-3611-4e86-adbe-9aa55dbff21f,0,U1781,U1782,4
6974,family_relationship,0.8097424,MC1,6107715,9067,0,U1783,U0073,1
6975,family_relationship,0.8583784,MC1,HawkEye,Jordan Mcbride,0,U1785,U1786,1
6976,ownership,0.8404831,MC1,HawkEye,7575,0,U1785,U1787,3
6977,ownership,0.8413117,MC1,Jordan Mcbride,7575,0,U1786,U1787,3
6978,ownership,0.8528081,MC1,d5cbeea1-73ac-4d86-adeb-b609629b12bf,Electronic,0,U1788,U3159,3
6979,ownership,0.86046785,MC1,416dab02-bf67-48af-a99b-c691339dc5e0,25a765f4-b6d0-4588-9a7a-0798de847cfd,0,U1789,U1790,3
6980,ownership,0.83849955,MC1,416dab02-bf67-48af-a99b-c691339dc5e0,908724,0,U1789,U0263,3
6981,ownership,0.8263,MC1,416dab02-bf67-48af-a99b-c691339dc5e0,0a715a76-de97-4cc3-80a3-4dcbfa740079,0,U1789,U1791,3
6982,ownership,0.81661075,MC1,25a765f4-b6d0-4588-9a7a-0798de847cfd,908724,0,U1790,U0263,3
6983,ownership,0.8091021,MC1,25a765f4-b6d0-4588-9a7a-0798de847cfd,0a715a76-de97-4cc3-80a3-4dcbfa740079,0,U1790,U1791,3
6984,family_relationship,0.8983024,MC1,Madhya Pradesh Market Pic Transportation,Rajasthan GmbH & Co. KG,0,U1792,U2057,1
6985,family_relationship,0.8027803,MC1,Madhya Pradesh Market Pic Transportation,e53552bc-174b-4799-b96b-c23cfa0731cb,0,U1792,U0688,1
6986,partnership,0.83588654,MC1,Manned,Aerial,0,U1793,U1794,4
6987,partnership,0.9248818,MC1,34731154,8787,0,U1795,U0397,4
6988,membership,0.840527,MC1,970786,7490484,0,U1796,U1826,2
6989,membership,0.8741579,MC1,970786,3731,0,U1796,U1845,2
6990,partnership,0.807107,MC1,970786,903311212,0,U1796,U1481,4
6991,partnership,0.83038324,MC1,Christian Ashley,Tank,0,U1797,U1807,4
6992,family_relationship,0.9355256,MC1,Christian Ashley,Kelly James,0,U1797,U1808,1
6993,partnership,0.87726086,MC1,Christian Ashley,6758207,0,U1797,U1108,4
6994,partnership,0.95840394,MC1,Christian Ashley,MBTs,0,U1797,U1809,4
6995,family_relationship,0.818566,MC1,Christian Ashley,Ocean Fisheries Llc,0,U1797,U3126,1
6996,ownership,0.85264647,MC1,8967466,Benjamin Snyder,0,U1798,U1799,3
6997,ownership,0.82259643,MC1,8967466,b3de0895-285e-4ea8-99bb-ffdc763f7038,0,U1798,U1800,3
6998,ownership,0.8787095,MC1,8967466,a8330af0-375f-4fcb-9171-9628b26b1808,0,U1798,U1801,3
6999,ownership,0.85232586,MC1,Benjamin Snyder,b3de0895-285e-4ea8-99bb-ffdc763f7038,0,U1799,U1800,3
7000,ownership,0.89322793,MC1,Benjamin Snyder,a8330af0-375f-4fcb-9171-9628b26b1808,0,U1799,U1801,3
7001,ownership,0.8717651,MC1,b3de0895-285e-4ea8-99bb-ffdc763f7038,Benjamin Snyder,0,U1800,U1799,3
7002,ownership,0.90341455,MC1,b3de0895-285e-4ea8-99bb-ffdc763f7038,a8330af0-375f-4fcb-9171-9628b26b1808,0,U1800,U1801,3
7003,ownership,0.83708423,MC1,Wendy Miller,3308429,0,U1804,U1802,3
7004,partnership,0.8302363,MC1,Abrams MIA2,abb62f7c-234a-46d7-b3bb-8f7b4771618c,0,U1805,U1806,4
7005,partnership,0.88314223,MC1,Abrams MIA2,Christian Ashley,0,U1805,U1797,4
7006,partnership,0.92018104,MC1,Abrams MIA2,Kelly James,0,U1805,U1808,4
7007,partnership,0.8512073,MC1,Abrams MIA2,6758207,0,U1805,U1108,4
7008,partnership,0.9474143,MC1,Abrams MIA2,MBTs,0,U1805,U1809,4
7009,partnership,0.9481967,MC1,abb62f7c-234a-46d7-b3bb-8f7b4771618c,Christian Ashley,0,U1806,U1797,4
7010,partnership,0.8996584,MC1,abb62f7c-234a-46d7-b3bb-8f7b4771618c,Tank,0,U1806,U1807,4
7011,partnership,0.9615286,MC1,abb62f7c-234a-46d7-b3bb-8f7b4771618c,Kelly James,0,U1806,U1808,4
7012,partnership,0.9286229,MC1,abb62f7c-234a-46d7-b3bb-8f7b4771618c,6758207,0,U1806,U1108,4
7013,partnership,0.9761465,MC1,abb62f7c-234a-46d7-b3bb-8f7b4771618c,MBTs,0,U1806,U1809,4
7014,partnership,0.9433459,MC1,Tank,Kelly James,0,U1807,U1808,4
7015,partnership,0.8876832,MC1,Tank,6758207,0,U1807,U1108,4
7016,partnership,0.9627241,MC1,Tank,MBTs,0,U1807,U1809,4
7017,partnership,0.81666833,MC1,Kelly James,6758207,0,U1808,U1108,4
7018,partnership,0.9351304,MC1,Kelly James,MBTs,0,U1808,U1809,4
7019,partnership,0.8174132,MC1,418382,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,0,U1810,U1815,4
7020,partnership,0.8375645,MC1,418382,565431,0,U1810,U1816,4
7021,partnership,0.86094624,MC1,418382,16927047,0,U1810,U1811,4
7022,partnership,0.8819945,MC1,418382,30041,0,U1810,U1318,4
7023,partnership,0.89104354,MC1,418382,6471708,0,U1810,U1812,4
7024,partnership,0.87682515,MC1,418382,520673,0,U1810,U1813,4
7025,partnership,0.87362194,MC1,16927047,30041,0,U1811,U1318,4
7026,partnership,0.8853444,MC1,16927047,6471708,0,U1811,U1812,4
7027,partnership,0.8661948,MC1,16927047,520673,0,U1811,U1813,4
7028,partnership,0.86160105,MC1,6471708,520673,0,U1812,U1813,4
7029,partnership,0.8556577,MC1,1252007,418382,0,U1814,U1810,4
7030,partnership,0.8166897,MC1,1252007,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,0,U1814,U1815,4
7031,partnership,0.81906456,MC1,1252007,565431,0,U1814,U1816,4
7032,partnership,0.86405873,MC1,1252007,16927047,0,U1814,U1811,4
7033,partnership,0.8787237,MC1,1252007,30041,0,U1814,U1318,4
7034,partnership,0.8883257,MC1,1252007,6471708,0,U1814,U1812,4
7035,partnership,0.86303073,MC1,1252007,520673,0,U1814,U1813,4
7036,partnership,0.86457163,MC1,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,565431,0,U1815,U1816,4
7037,partnership,0.89333767,MC1,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,16927047,0,U1815,U1811,4
7038,partnership,0.9039959,MC1,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,30041,0,U1815,U1318,4
7039,partnership,0.91075456,MC1,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,6471708,0,U1815,U1812,4
7040,partnership,0.90241754,MC1,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,520673,0,U1815,U1813,4
7041,partnership,0.90702766,MC1,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,US Special Operations SOF,0,U1815,U1825,4
7042,partnership,0.938069,MC1,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,7490484,0,U1815,U1826,4
7043,partnership,0.8066924,MC1,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,Kari Padilla,0,U1815,U1827,4
7044,partnership,0.8674059,MC1,565431,16927047,0,U1816,U1811,4
7045,partnership,0.8874889,MC1,565431,30041,0,U1816,U1318,4
7046,partnership,0.89080656,MC1,565431,6471708,0,U1816,U1812,4
7047,partnership,0.86962,MC1,565431,520673,0,U1816,U1813,4
7048,partnership,0.8934289,MC1,Lisa Rocha,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,0,U1817,U1815,4
7049,partnership,0.89897597,MC1,Lisa Rocha,565431,0,U1817,U1816,4
7050,partnership,0.84596777,MC1,Lisa Rocha,21538,0,U1817,U0196,4
7051,partnership,0.922148,MC1,Lisa Rocha,16927047,0,U1817,U1811,4
7052,partnership,0.92721105,MC1,Lisa Rocha,30041,0,U1817,U1318,4
7053,partnership,0.9367013,MC1,Lisa Rocha,6471708,0,U1817,U1812,4
7054,partnership,0.92435545,MC1,Lisa Rocha,520673,0,U1817,U1813,4
7055,partnership,0.84346044,MC1,Lisa Rocha,61,0,U1817,U1842,4
7056,partnership,0.8436597,MC1,Lisa Rocha,908,0,U1817,U1843,4
7057,partnership,0.8715446,MC1,Lisa Rocha,2278,0,U1817,U1844,4
7058,partnership,0.8415001,MC1,Lisa Rocha,979893388,0,U1817,U0901,4
7059,family_relationship,0.8275804,MC1,Danielle Sosa,216,0,U1818,U1204,1
7060,family_relationship,0.91551167,MC1,Danielle Sosa,James Carr,0,U1818,U1819,1
7061,family_relationship,0.92376333,MC1,Danielle Sosa,Daniel Burton,0,U1818,U1820,1
7062,family_relationship,0.8150744,MC1,Danielle Sosa,Jerry Miller,0,U1818,U1821,1
7063,family_relationship,0.827508,MC1,Danielle Sosa,PC,0,U1818,U1221,1
7064,family_relationship,0.8993099,MC1,Danielle Sosa,Susan Mendoza,0,U1818,U3072,1
7065,family_relationship,0.8007131,MC1,James Carr,Daniel Burton,0,U1819,U1820,1
7066,family_relationship,0.8525455,MC1,Daniel Burton,Susan Mendoza,0,U1820,U3072,1
7067,family_relationship,0.8250369,MC1,Jerry Miller,PC,0,U1821,U1221,1
7068,family_relationship,0.8947231,MC1,Jerry Miller,Susan Mendoza,0,U1821,U3072,1
7069,membership,0.84654164,MC1,15758645,PC,0,U1822,U1221,2
7070,partnership,0.8513519,MC1,15758645,Ships,0,U1822,U1860,4
7071,partnership,0.88442177,MC1,15758645,9697,0,U1822,U1861,4
7072,partnership,0.86720484,MC1,Dakota Flores,204,0,U1823,U1824,4
7073,family_relationship,0.8459947,MC1,Dakota Flores,weeks,0,U1823,U0390,1
7074,partnership,0.82994914,MC1,Dakota Flores,months,0,U1823,U0227,4
7075,partnership,0.87092966,MC1,Dakota Flores,14bda3bb-9993-4265-97cc-1747808c144e,0,U1823,U0130,4
7076,membership,0.8781203,MC1,Dakota Flores,ââ¯The,0,U1823,U2235,2
7077,partnership,0.91788393,MC1,Dakota Flores,Playa del Cielo Kga,0,U1823,U0271,4
7078,partnership,0.8050013,MC1,204,months,0,U1824,U0227,4
7079,ownership,0.83224976,MC1,204,âbossesâ,0,U1824,U1835,3
7080,ownership,0.8590445,MC1,204,Levi Jones,0,U1824,U1836,3
7081,ownership,0.8198125,MC1,204,Adriana Rhodes,0,U1824,U1837,3
7082,partnership,0.9402735,MC1,US Special Operations SOF,7490484,0,U1825,U1826,4
7083,partnership,0.8332999,MC1,US Special Operations SOF,Kari Padilla,0,U1825,U1827,4
7084,partnership,0.8395854,MC1,7490484,Kari Padilla,0,U1826,U1827,4
7085,membership,0.84955937,MC1,7490484,3731,0,U1826,U1845,2
7086,partnership,0.808929,MC1,Kari Padilla,7490484,0,U1827,U1826,4
7087,family_relationship,0.8741897,MC1,Angela Navarro,Keith Webb,0,U1828,U1168,1
7088,membership,0.8955852,MC1,Angela Navarro,âaccelerate,0,U1828,U1829,2
7089,partnership,0.8054746,MC1,Angela Navarro,414,0,U1828,U1831,4
7090,membership,0.9077788,MC1,Angela Navarro,28422,0,U1828,U1832,2
7091,membership,0.86481225,MC1,Angela Navarro,687028,0,U1828,U3071,2
7092,membership,0.88161653,MC1,âaccelerate,28422,0,U1829,U1832,2
7093,membership,0.8147131,MC1,âaccelerate,687028,0,U1829,U3071,2
7094,membership,0.8754337,MC1,327979,414,0,U1830,U1831,2
7095,membership,0.94480056,MC1,327979,28422,0,U1830,U1832,2
7096,membership,0.8643388,MC1,327979,43185,0,U1830,U0669,2
7097,membership,0.9095388,MC1,327979,687028,0,U1830,U3071,2
7098,membership,0.9289067,MC1,414,28422,0,U1831,U1832,2
7099,membership,0.82448137,MC1,414,43185,0,U1831,U0669,2
7100,membership,0.8545875,MC1,28422,43185,0,U1832,U0669,2
7101,membership,0.8448207,MC1,428949,54217974,0,U1833,U1169,2
7102,membership,0.89840543,MC1,428949,327979,0,U1833,U1830,2
7103,membership,0.939242,MC1,428949,414,0,U1833,U1831,2
7104,membership,0.97120506,MC1,428949,28422,0,U1833,U1832,2
7105,membership,0.93426234,MC1,428949,43185,0,U1833,U0669,2
7106,membership,0.9586019,MC1,428949,687028,0,U1833,U3071,2
7107,partnership,0.8066148,MC1,838200939,54217974,0,U1834,U1169,4
7108,partnership,0.851231,MC1,838200939,860600018,0,U1834,U0197,4
7109,family_relationship,0.85603404,MC1,838200939,341411,0,U1834,U0008,1
7110,ownership,0.8264112,MC1,âbossesâ,Levi Jones,0,U1835,U1836,3
